,Unnamed: 0,PWSID,System Name,"County, Municipality",Client/System(agra),hyperlink,address,lat,lon,pwsid2
257,257,NJ1435317,,"Morris, Rockaway Twp",Rockaway Twp - Health Center/Rockaway,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6239&active1=A,,,,
258,258,NJ1435002,,"Morris, Rockaway Twp",Rockaway Twp - Main,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=575&active1=A,,,,
259,259,NJ1401300,,"Morris, Boonton Twp",Rockaway Valley School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5405&active1=A,,,,
260,260,NJ0718001,,"Essex, Roseland Boro",Roseland,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=131&active1=A,,,,
261,261,NJ1016324,,"Hunterdon, Kingwood Twp",Route 12 Business Park ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8893&active1=A,,,,
262,262,NJ1106344,,"Mercer, Hopewell Twp",Route 31 Professional Bldg (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3342&active1=A,,,,
263,263,NJ1436006,,"Morris, Roxbury Twp",Roxbury Twp - DPW Bldg,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=583&active1=A,,,,
264,264,NJ1436006,,"Morris, Roxbury Twp",Roxbury Twp - Evergreen,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=583&active1=A,,,,
265,265,NJ1436003,,"Morris, Roxbury Twp",Roxbury Twp - Shore ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=580&active1=A,,,,
266,266,NJ1436004,,"Morris, Roxbury Twp",Roxbury Twp - Skyview,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=581&active1=A,,,,
267,267,NJ1924346,,"Sussex, Wantage",Royal Pontiac Buick GMC,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7062&active1=A,,,,
268,268,NJ1615404,,"Passaic, West Milford Twp",S&S Deli,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7295&active1=A,,,,
269,269,NJ1910338 ,,"Sussex, Hampton Twp",Sacred Heart Center - Salesian Sisters,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7807&active1=A,,,,
270,270,NJ1432356,,"Morris, Randolph",Salem 10 Plaza,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9230&active1=A,,,,
271,271,NJ1910302,,"Sussex, Hampton Twp",Salesian Sisters/Camp Auxilium (*+seasonal TC & pool*),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7650&active1=A,,,,
272,272,NJ1427400,,"Morris, Mount Olive Twp",Sandshore Industrial Condo Assoc.,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8601&active1=A,,,,
273,273,NJ1905361,,"Sussex, Frankford Twp",SCARC - Augusta Center for Persons with disabilities (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9518&active1=A,,,,
274,274,NJ1910342,,"Sussex, Hampton Twp",SCARC Inc (Comm Dev Center) (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9175&active1=A,,,,
275,275,NJ1905354,,"Sussex, Frankford Twp",SCARC Professional Building (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9185&active1=A,,,,
276,276,NJ1436386,,"Morris, Roxbury",SCE LLC *They provide schedule*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9417&active1=A,,,,
277,277,NJ1924350,,"Sussex, Wantage",Second Home Child Care (Sweeny's) - McGowan,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7066&active1=A,,,,
278,278,NJ1810330,,"Somerset, Hillsborough Twp.",Seedlings Hillsborough School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7776&active1=A,,,,
279,279,NJ1615446,,"Passaic, West Milford Twp",Shiloh Bible Camp,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9052&active1=A,,,,
280,280,NJ2107319,,"Warren, Greenwich",Shops at Greenwich,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8459&active1=A,,,,
281,281,NJ1523325,,"Ocean, Plumstead Twp",Sigma Corporation (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8973&active1=A,,,,
282,282,NJ1421305,,"Morris, Montville Twp",Signature Care Home (St Alberts)  - McGowan,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5166&active1=A,,,,
283,283,NJ1422001,,"Morris, Morris Twp",Sisters of Charity St Elizabeth (pickup 2nd Tues) Denise- 973 290 5390,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=537&active1=A,,,,
284,284,NJ1924315,,"Sussex, Wantage","Skylands Craft & Wine Garden *Call Susan ahead to schedule, 973-534-0901*",https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6974&active1=A,,,,
285,285,NJ1414390,,"Morris, Jefferson Twp",Skylands Medical- Hopatcong,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4928&active1=A,,,,
286,286,NJ1922398,,"Sussex, Vernon Twp",Someplace Special Association (sample both POE? Ask Max),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8934&active1=A,,,,
287,287,NJ1803304,,"Somerset, Bernardsville Boro","Somerset Hills Country Club (closed Mondays. Notify Angel for distribution access, 732 921 3965)",https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7011&active1=A,,,,
288,288,NJ1801310 ,,"Somerset, Bedminster Twp",Somerset Hills Learning Institute (MARLBORO)(McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8874&active1=A,,,,
289,289,NJ1223001,,"Middlesex, South River",South River (MARLBORO) - Add info,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=312&active1=A,,,,
290,290,NJ1414336,,"Morris, Jefferson Twp",Speedy Mart,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4762&active1=A,,,,
291,291,NJ1113301,,"Mercer, West Windsor Twp",SRI International (MARLBORO) *check some with Barb*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4947&active1=A,,,,
292,292,NJ1021416 ,,"Hunterdon, Raritan Twp",SS & B Professional Office Bldg (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3619&active1=A,,,,
293,293,NJ1802313,,"Somerset, Bernards Twp",St. John on the Mountain (Must be before 8:30AM or after 2:30PM -Pre-K/COVID) ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7007&active1=A,,,,
294,294,NJ1902346,,"Sussex, Andover Twp",St. Paul's Abbey (&Willowglen),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6878&active1=A,,,,
295,295,NJ1108300,,"Mercer, Pennington Boro",Stacy's Cream King (MARLBORO) *SEASONAL 4/1-10/31*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4865&active1=A,,,,
296,296,NJ1427303,,"Morris, Mt Olive Twp",Stephens State Park,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5486&active1=A,,,,
297,297,NJ1920317,,"Sussex, Stillwater Twp",Stillwater Twp Elementary ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7653&active1=A,,,,
298,298,NJ1917304,,"Sussex, Sandyston Twp",Stokes Forest - Depot,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7200&active1=A,,,,
299,299,NJ1917316,,"Sussex, Sandyston Twp",Stokes Forest - Kittle,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7267&active1=A,,,,
300,300,NJ1917318,,"Sussex, Sandyston Twp",Stokes Forest - LO New,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7269&active1=A,,,,
301,301,NJ1917302,,"Sussex, Sandyston Twp",Stokes Forest - LO Old,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7198&active1=A,,,,
302,302,NJ1917312,,"Sussex, Sandyston Twp",Stokes Forest - Office,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7208&active1=A,,,,
303,303,NJ1917303 ,,"Sussex, Sandyston Twp",Stokes Forest - Regional Shop (Need Aerator Key),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7199&active1=A,,,,
304,304,NJ1917310 ,,"Sussex, Sandyston Twp",Stokes Forest - Shotwell (Need Aerator key),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7206&active1=A,,,,
305,305,NJ1917305,,"Sussex, Sandyston Twp",Stokes State Forest - Haskins Group *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7201&active1=A,,,,
306,306,NJ1917342,,"Sussex, Sandyston Twp",Stokes State Forest - Lake Ashroe *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7352&active1=A,,,,
307,307,NJ1917309,,"Sussex, Sandyston Twp",Stokes State Forest - Steam Mill *SEASONAL* - Now is all year. Qtly per Rebecca,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7205&active1=A,,,,
308,308,NJ1917314,,"Sussex, Sandyston Twp",Stokes State Forest - Stony Lake *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7209&active1=A,,,,
309,309,NJ0108009,,"Atlantic, Egg Harbor Twp",Stoneyfield MHP (MARLBORO - McGowan) ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=108&active1=A,,,,
310,310,NJ0907001,,"Hudson, Kearny Town",Suez - Kearny,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=178&active1=A,,,,
311,311,NJ0717001,,"Essex, Orange City",Suez - Orange,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=130&active1=A,,,,
312,312,NJ2013001,,"Union, Rahway City",Suez - Rahway,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=760&active1=A,,,,
313,313,NJ1918351,,"Sussex, Sparta Twp.",Sussex Charter School A (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9191&active1=A,,,,
314,314,NJ1918352,,"Sussex, Sparta Twp.",Sussex Charter School B (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9192&active1=A,,,,
315,315,NJ1910308,,"Sussex, Hampton Twp",Sussex Honda,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7718&active1=A,,,,
316,316,NJ1432336,,"Morris, Randolph",Sussex Tpk Condo Complex Assoc (Beta),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6070&active1=A,,,,
317,317,NJ1922302,,"Sussex, Vernon Twp",Tall Timbers - Well 1 ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7738&active1=A,,,,
318,318,NJ1922401,,"Sussex, Vernon Twp",Tall Timbers POA (well 5),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9102&active1=A,,,,
319,319,NJ1922383,,"Sussex, Vernon Twp",Tall Timbers Well 2 *SEASONAL* ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8056&active1=A,,,,
320,320,NJ1922384,,"Sussex, Vernon Twp",Tall Timbers Well 3&4 *SEASONAL* ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8057&active1=A,,,,
321,321,NJ1326373,,"Monmouth, Manalapan Twp",Tech Park #1 (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8726&active1=A,,,,
322,322,NJ1006300,,"Hunterdon, Clinton Twp",Teen Challenge,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3533&active1=A,,,,
323,323,NJ1108301,,"Mercer, Pennington Boro",The Pennington School (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4866&active1=A,,,,
324,324,NJ1021408,,"Hunterdon, Raritan Twp",The Pointe Shopping Center (ABC Assoc),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3551&active1=A,,,,
325,325,NJ1530375,,"Ocean, Stafford Twp",Tilton Fitness/Meridian (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6373&active1=A,,,,
326,326,NJ1106300 ,,"Mercer, Hopewell Twp",Titusville Academy of Princeton (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3183&active1=A,,,,
327,327,NJ1615310,,"Passaic, West Milford Twp",TJ's Pizza,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5664&active1=A,,,,
328,328,NJ1106394,,"Mercer, Hopewell Twp",Toddler Village at Stony Brook (ELA Village) (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4781&active1=A,,,,
329,329,NJ1904363,,"Sussex, Byram Twp",Tomahawk Lake - Catering *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7248&active1=A,,,,
330,330,NJ1904362,,"Sussex, Byram Twp",Tomahawk Lake - Garage *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7190&active1=A,,,,
331,331,NJ1904361,,"Sussex, Byram Twp",Tomahawk Lake - Rides *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7189&active1=A,,,,
332,332,NJ1435310 ,,"Morris, Rockaway Twp",Tony's Pizzeria (formerly Telemark pizza),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6232&active1=A,,,,
333,333,NJ1806329,,"Somerset, Bridgewater Twp",Top Corner Sports (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7323&active1=A,,,,
334,334,NJ1910346,,"Sussex, Hampton Twp",Tractor Supply Co. (#2435),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9550&active1=A,,,,
335,335,NJ1021412,,"Hunterdon, Raritan Twp",Tradition Res Healthcare - Flemington (Not McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3555&active1=A,,,,
336,336,NJ2110304,,"Warren, Harmony Twp.",Traditions Residential Healthcare - Harmony Twp (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8524&active1=A,,,,
337,337,NJ1908326,,"Sussex, Green Twp.",Tranquility General Store,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9169&active1=A,,,,
338,338,NJ1002314,,"Hunterdon, Bethlehem Twp",Unity Spirtual Center,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3453&active1=A,,,,
339,339,NJ0263320,,"Bergen, Upper Saddle River",Upper Saddle River Reformed Church (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=1625&active1=A,,,,
340,340,NJ1924374,,"Sussex, Wantage Twp",Ventimiglia Vineyard *NEW*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9502&active1=A,,,,
341,341,NJ1427373,,"Morris, Mount Olive Twp",Veolia Environmental Services (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4471&active1=A,,,,
342,342,NJ1428300,,"Morris, Netcong Boro",Verizon Netcong,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4611&active1=A,,,,
343,343,NJ1922314,,"Sussex, Vernon Twp","Vernon Lounsberry/Rolling Hills (Ron samples, we do check)",https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7750&active1=A,,,,
344,344,NJ1922399,,"Sussex, Vernon Twp",Vernon Township PAL,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8965&active1=A,,,,
345,345,NJ1922300,,"Sussex, Vernon Twp","Vernon Walnut Ridge School (Ron samples, we do check)",https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7736&active1=A,,,,
346,346,NJ1427354,,"Morris, Mount Olive",Vincenzo's Pizza,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4393&active1=A,,,,
347,347,NJ1019314,,"Hunterdon, Lebanon Twp",Voorhees HS (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4236&active1=A,,,,
348,348,NJ1813318 ,,"Somerset, Montgomery",Waldorf School of Princeton (Marlboro),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7931&active1=A,,,,
349,349,NJ0264001,,"Bergen, Waldwick Boro",Waldwick (Neil & Mike),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=72&active1=A,,,,
350,350,NJ1910337,,"Sussex, Hampton Twp",Walmart#2604 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7806&active1=A,,,,
351,351,NJ2104343,,"Warren, Blairstown Twp.",Walnut Village Medical Center (formerly Skylands Med Columbia),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8943&active1=A,,,,
352,352,NJ2116328,,"Warren, Mansfield Twp",Walter Hoving Home (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8332&active1=A,,,,
353,353,NJ1613002,,"Passaic, Wanaque Boro",Wanaque,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=511&active1=A,,,,
354,354,NJ1924366,,"Sussex, Wantage",Wantage Pro Building - sch w/ Dr. Wood 862-354-7220. ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9321&active1=A,,,,
355,355,NJ2116004,,"Warren, Manfield Twp",Warren Haven Rehab & Nursing,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=686&active1=A,,,,
356,356,NJ0435375,,"Camden, Waterford Twp",Waterford - ES (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=2107&active1=A,,,,
357,357,NJ0435367,,"Camden, Waterford Twp",Waterford - Thomas Richards ES (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=2099&active1=A,,,,
358,358,NJ1904456,,"Sussex, Byram Twp",Waterloo Vilage - Office,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9441&active1=A,,,,
359,359,NJ1904342,,"Sussex, Byram Twp",Waterloo Village - Comfort Station,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7108&active1=A,,,,
360,360,NJ1922307,,"Sussex, Vernon Twp",Wawayanda - Bath House *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7743&active1=A,,,,
361,361,NJ1922390,,"Sussex, Vernon Twp",Wawayanda - Goens House *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8063&active1=A,,,,
362,362,NJ1922395,,"Sussex, Vernon Twp",Wawayanda Boat House,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8860&active1=A,,,,
363,363,NJ1922306 ,,"Sussex, Vernon Twp",Waywayanda State Park - Park Office,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7742&active1=A,,,,
364,364,NJ1615344,,"Passaic, West Milford Twp",West Milford Town Hall (we ARE now sampling,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5820&active1=A,,,,
365,365,NJ1438300,,"Morris, Washington Twp",West Morris Central High (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6640&active1=A,,,,
366,366,NJ1912322,,"Sussex, Hopatcong Boro",West Side United Methodist Church,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8048&active1=A,,,,
367,367,NJ1439001,,"Morris, Mine Hill Twp",Wharton,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=591&active1=A,,,,
368,368,NJ2123310,,"Warren, White Twp",White Twp Consolidated School (McGowan) - main&backup well,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8515&active1=A,,,,
369,369,NJ1904320,,"Sussex, Byram Twp",Wild West City,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7026&active1=A,,,,
370,370,NJ1106312,,"Mercer, Hopewell Twp",Wildflowers Restaurant (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3252&active1=A,,,,
371,371,NJ1414303,,"Morris, Jefferson Twp ",Windlass Restaurant,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4607&active1=A,,,,
372,372,NJ1615454,,"Passaic, West Milford Twp",WMBOE Hillcrest Concession/Ballfield (SEASONAL),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9405&active1=A,,,,
373,373,NJ1615325,,"Passaic, West Milford Twp",WMBOE Macopin Middle School *AGRA DOES SYS CHECKS NOW*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5740&active1=A,,,,
374,374,NJ1615324,,"Passaic, West Milford Twp",WMBOE Maple Road School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5739&active1=A,,,,
375,375,NJ1615329 ,,"Passaic, West Milford Twp",WMBOE Marshall Hill School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5744&active1=A,,,,
376,376,NJ1615330,,"Passaic, West Milford Twp",WMBOE Paradise Knoll School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5745&active1=A,,,,
377,377,NJ1615312,,"Passaic, West Milford Twp",WMBOE Upper Greenwood Lake School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5666&active1=A,,,,
378,378,NJ1615326,,"Passaic, West Milford Twp",WMBOE West Milford High School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5741&active1=A,,,,
379,379,NJ1615327 ,,"Passaic, West Milford Twp",WMBOE Westbrook School,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5742&active1=A,,,,
380,380,NJ2109314,,"Warren, Hardwick Twp",Worthington State Park - Downriver Camp *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8495&active1=A,,,,
381,381,NJ2109313,,"Warren, Hardwick Twp",Worthington State Park - Office (All year per Ernie),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8494&active1=A,,,,
382,382,NJ2109316,,"Warren, Hardwick Twp",Worthington State Park - Upriver Camp *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8497&active1=A,,,,
383,383,NJ1106337,,"Mercer, Hopewell Twp",Zydus Pharmaceuticals (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3335&active1=A,,,,
